"","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"18-Oct",0,0,0.29235452413559,0,0,0,0,3.33741593360901,11.927472114563,0,0,16.5721321105957,0,0,16.7963752746582,1.00522661209106,0,0,0,0,0.390613585710526,0.510056495666504,36.1326141357422,3.93065500259399,0,14.6495170593262,9.45829963684082,0,13.8733491897583,0.781134605407715,0,0.612143933773041,41.3769950866699,
"19-Oct",0,0,7.80074453353882,1.89303517341614,0,0,0,3.22214841842651,0,0,0.416547864675522,21.5571784973145,0,0,22.1657581329346,0,0,0,0,0,0,0,3.24538350105286,9.84263610839844,0.331291526556015,0,20.7739276885986,0,14.7241115570068,0.389896035194397,0.566110849380493,2.09181380271912,0,
"20-Oct",0,42.8947486877441,1.95227921009064,0,0.972906649112701,0,0,11.9856595993042,0,0,0,28.4836769104004,0,0,50.1953353881836,0,0,0,0,0,4.98121309280396,2.27068662643433,0,12.1660709381104,0,17.5939979553223,1.07422256469727,0,3.46867203712463,27.8992729187012,0,0.323360711336136,0,
"21-Oct",0,0,0.909518599510193,1.02583253383636,0,0,0,2.17350029945374,7.85660076141357,48.6684532165527,0,0.249947652220726,0,0,0.949396193027496,1.00902581214905,0,0,0,0,1.13798201084137,0,0,0.652205586433411,9.39200878143311,4.45556259155273,0,0,3.91076231002808,0,0,0.301414102315903,4.94591426849365,
"22-Oct",0,38.9778251647949,0,1.36423027515411,0,0,0,43.6472549438477,1.96198856830597,8.7588586807251,0,28.8741493225098,7.04183959960938,0,1.09222710132599,0,0,0,0,2.39762878417969,2.33300018310547,0.673304855823517,61.7352104187012,29.7565155029297,16.8647480010986,1.14467525482178,0,1.08148276805878,13.6692514419556,0,0.430928915739059,1.51806843280792,56.668773651123,
"23-Oct",0.223840937018394,-999,40.9573860168457,24.6377067565918,7.78740882873535,0,0,16.0691986083984,2.28057765960693,13.6335868835449,0,5.962082862854,28.8058986663818,0,10.8336524963379,0,0,0,0,12.8233213424683,44.6769485473633,35.1043663024902,6.84486770629883,0,1.28642666339874,0,3.16528153419495,30.6963272094727,0,2.93843460083008,0,2.34867787361145,2.00667428970337,
"24-Oct",0,11.7408313751221,33.2762908935547,4.10210990905762,0,25.6400184631348,6.83066749572754,0,0.292891800403595,0,0,43.4663276672363,29.852560043335,0,9.2759370803833,0,0,0,8.79511451721191,0,28.9821681976318,0,31.2418823242188,21.0392036437988,0,0,0.250210642814636,46.5911331176758,9.30323314666748,0.986504316329956,0,0,0,
"25-Oct",0,5.22933530807495,-999,0.369985282421112,0,37.278076171875,23.1640663146973,0,0,0,0,2.9638204574585,55.7222862243652,0.984096050262451,0,0,0,0,0,0,6.86940717697144,0,0.628760159015656,0.988817155361176,45.8332061767578,2.94494485855103,6.83351755142212,1.99474537372589,2.09419512748718,0,0,0,0,
"26-Oct",0.584807097911835,20.102783203125,-999,0,0,15.9210996627808,21.0891494750977,28.3130569458008,0.973732471466064,0,0,0.977162778377533,6.4978289604187,8.82002735137939,0,0,0,0,0,0,0,0,10.1755361557007,4.91777896881104,100.658882141113,3.06504106521606,0,0,6.09844255447388,0,0,0,0,
"27-Oct",14.6278581619263,19.8870239257812,0,3.98144555091858,0,34.3566932678223,2.95212078094482,39.9565467834473,0,37.5092735290527,0,4.92900419235229,0.476322799921036,0.210185065865517,0.976845264434814,0,23.8473205566406,0,0,14.2448596954346,0.685114860534668,0,0.740832567214966,4.13734340667725,0.23518942296505,0,7.09781742095947,0.203170776367188,1.95830321311951,0,0,0,0.377859145402908,
"28-Oct",0.219087153673172,-999,6.77946805953979,0,0,37.1015625,27.5418300628662,17.6275119781494,0,29.9010486602783,0.997017979621887,9.87397575378418,3.09367799758911,0,-999,0.976114213466644,0,0,4.9049825668335,1.9826580286026,8.01617527008057,0,0,0,0,0,2.21645331382751,0,54.2336502075195,0,0,0.98114287853241,4.92904758453369,
"29-Oct",7.23079442977905,0,5.07878541946411,-999,0,4.31192827224731,9.08248519897461,7.80482959747314,0,12.2176294326782,0.43966743350029,0,0.530964016914368,0,25.9837341308594,0,0,0,0,7.70892190933228,0.207034543156624,0,0,0,0,0,0,0,0.309441864490509,0,5.90403890609741,31.0681400299072,9.76103782653809,
"30-Oct",0.396245956420898,4.00634813308716,6.02685880661011,0,0,30.4905967712402,6.24270582199097,0,12.6647539138794,2.40528440475464,16.8946132659912,0.97361809015274,19.1565456390381,0,18.7983322143555,5.2545485496521,0,0,0.483008861541748,2.32385587692261,8.85586357116699,0,0,2.1927216053009,9.91552352905273,0,0.277634292840958,4.96627712249756,0.339719653129578,0,0,0,0,
"31-Oct",7.80959844589233,15.0505113601685,0,0,0,0.5315181016922,-999,-999,3.11317443847656,0,25.0219078063965,6.0741286277771,60.1425094604492,0,27.9202499389648,1.02660357952118,0,0,17.9162158966064,16.8295841217041,0.276157438755035,5.0649585723877,0,69.1045761108398,12.7236890792847,0,4.05146169662476,7.41066789627075,0,0.20214806497097,0,4.90167236328125,15.7965602874756,
"1-Nov",0.718904435634613,1.97368383407593,0.985116064548492,0,0,0,0.393640011548996,-999,0,16.2714157104492,9.10511302947998,10.9494571685791,0,0,46.1505241394043,12.7886648178101,0,0,10.4197607040405,47.8548240661621,14.7425699234009,0,18.5497074127197,3.21832346916199,0.611651718616486,7.92730712890625,32.9755325317383,6.96696805953979,0,1.08948504924774,0,4.03370475769043,4.91190004348755,
"2-Nov",-999,26.7810935974121,6.93819379806519,6.05886220932007,0,0,0,0.330674767494202,14.6251974105835,32.7118949890137,0.862742245197296,36.0001449584961,3.928471326828,31.0956172943115,8.78995895385742,38.0709915161133,0,0,1.15580475330353,0.980890154838562,1.4685765504837,0,0,0.403992414474487,0,5.97310543060303,63.6049118041992,0.340707033872604,0.793839275836945,33.4204292297363,0,53.5069923400879,0.450167089700699,
"3-Nov",71.433837890625,2.05810475349426,0,2.00564765930176,0,69.4422607421875,0,27.4766979217529,5.77069520950317,17.0362567901611,5.91524744033813,0,6.02195930480957,0,19.9780178070068,0,0,0,14.0144863128662,4.10735750198364,12.6653528213501,1.38674545288086,0.438495188951492,0.328753739595413,0,0,16.104829788208,0.597342371940613,0.340047210454941,27.831262588501,0,15.9575605392456,0,
"4-Nov",4.62116098403931,1.25566649436951,4.94618940353394,4.87685585021973,0,7.88538503646851,0.300065040588379,97.3276519775391,3.90117883682251,0,0,9.89608287811279,2.0225841999054,16.9345989227295,29.9129314422607,17.7775783538818,0,0,16.7979850769043,12.2503309249878,0.602610290050507,6.87316942214966,5.44673681259155,0,0,0,0,3.12480425834656,0,44.2606239318848,18.8900279998779,0,44.1684112548828,
"5-Nov",0,2.08726072311401,0,-999,58.576831817627,10.7504205703735,0,-999,0,0,0,50.3715438842773,5.90371084213257,27.4343872070312,36.8618507385254,3.96136045455933,0.254433661699295,0,12.833291053772,44.5066070556641,4.08268547058105,0,9.94213008880615,7.00214624404907,0,10.9621276855469,8.02226448059082,10.7101202011108,0,58.7469139099121,30.5839672088623,24.5756607055664,11.9060592651367,
"6-Nov",23.4078502655029,0,0.661980271339417,20.4505405426025,0,0.204867720603943,0,12.2879800796509,0,1.65810883045197,2.9317352771759,100.780479431152,21.5485210418701,1.10411727428436,28.5145492553711,0.995985984802246,0,0,0.589808881282806,21.1660175323486,0,0,0,16.7129421234131,5.90608930587769,2.65072846412659,0,0.325472235679626,0.203820213675499,0,55.3972663879395,1.97618758678436,0,
"7-Nov",9.81031131744385,-999,6.92554903030396,4.86885976791382,2.69405269622803,34.2055168151855,-999,2.97441411018372,0,2.08731889724731,0.51531457901001,0.807756006717682,0,0,17.1076259613037,0,0,0,0,7.62425708770752,0,2.11913514137268,0,16.9287414550781,9.77680587768555,9.00000095367432,0,0.84259694814682,37.2541618347168,0,2.2262134552002,2.92829370498657,0,
"8-Nov",0,29.9865913391113,111.102241516113,12.677583694458,0.82861602306366,0,-999,15.0469837188721,0,0,0,11.2982721328735,0,0,0,35.1882705688477,1.05561542510986,0,0.48732316493988,0,0,0,0,2.08198428153992,0,28.9915828704834,0,0,24.0925788879395,10.2578115463257,7.19568252563477,1.99070489406586,7.0589771270752,
"9-Nov",0,4.25582313537598,8.90045833587646,0,41.0957221984863,10.5008535385132,4.91712808609009,18.5207386016846,0,0,0.647328197956085,30.5891227722168,0,0,0.249492198228836,29.7428245544434,0,0,0.351225674152374,0,0,0.724488079547882,4.86988735198975,0.997447371482849,2.02045154571533,0,0,0,0,0.5778728723526,0.348616421222687,47.4812660217285,53.8194236755371,
"10-Nov",0,10.9760236740112,0.324231028556824,0,0.786709487438202,8.92860698699951,-999,2.65096163749695,12.0326490402222,0,4.90088939666748,27.499547958374,0,0,3.89192962646484,0,0.734312534332275,2.13096117973328,52.4621276855469,0,0.284471720457077,0,15.2390518188477,6.9592924118042,1.01483297348022,9.20083904266357,0.972926557064056,3.37489318847656,0.558918237686157,7.82493877410889,10.0772581100464,8.04359436035156,70.9408187866211,
"11-Nov",-999,-999,0.439127683639526,3.02425789833069,0,12.4920892715454,-999,15.5860834121704,4.90751981735229,0,81.0139617919922,14.9576463699341,21.7624931335449,0,15.1845417022705,0.278762638568878,6.04098749160767,0,4.93503999710083,7.87778615951538,21.4042491912842,0,9.78721141815186,11.0803737640381,13.9038763046265,1.24283456802368,0,7.94868421554565,9.90781688690186,0,0.997579038143158,0,11.7354907989502,
"12-Nov",-999,1.06741321086884,10.3616857528687,15.8364486694336,25.416919708252,16.0411415100098,2.38386702537537,0,0,0,0,6.11532211303711,0,6.69079494476318,0,0,0,0,32.2318687438965,18.6467819213867,0,0.864197790622711,8.85977458953857,7.15705680847168,19.1079654693604,0,0,0,14.8607311248779,0,0,0,0,
"13-Nov",-999,5.91514110565186,3.22137928009033,0.402004957199097,5.94340944290161,2.95243358612061,1.08904576301575,22.8803386688232,-999,7.33779335021973,0,14.7307577133179,0,16.6712970733643,55.8948860168457,0,4.99072980880737,0.60808140039444,46.9782638549805,8.87355709075928,87.8730850219727,17.8207206726074,0,6.87809753417969,0.79253226518631,0,0,0.388297975063324,0,0,0,8.09345054626465,11.9245414733887,
"14-Nov",3.28266334533691,5.08321905136108,0,0,19.8172836303711,2.95243358612061,14.7549467086792,37.6406135559082,0,8.80135917663574,0,36.955867767334,28.964204788208,4.8747353553772,5.3826584815979,0,0.202094480395317,5.9032096862793,35.3832778930664,0,15.6583471298218,0,0,24.810375213623,0,0.204745277762413,0,0,0.58585786819458,0,0,7.86998081207275,5.14760160446167,
"15-Nov",0,-999,0,90.3646240234375,0,-999,6.92624378204346,0,0,12.4289321899414,0,11.4792413711548,29.8882923126221,1.0313161611557,1.19580841064453,0,6.2511887550354,0,0.245895445346832,0,0,1.98831880092621,0,32.6746597290039,0,0,-999,3.16850399971008,1.59587979316711,0,0,7.89233732223511,0,
"16-Nov",0,-999,0.404545813798904,24.6077156066895,4.9857120513916,-999,10.7870769500732,5.25779104232788,0.44828525185585,7.84318828582764,4.89573240280151,26.4666023254395,4.97411775588989,19.6715145111084,3.11317443847656,6.96899604797363,0,9.79232692718506,0.240703299641609,8.77949905395508,0,22.6911010742188,0,20.7480716705322,6.00737524032593,0,-999,0.496660798788071,9.00419139862061,13.0671987533569,0,12.7020435333252,4.91470289230347,
"17-Nov",0,-999,0,17.7934494018555,0,-999,7.60193586349487,11.0535182952881,49.8329772949219,9.85955238342285,-999,11.3538818359375,0.982787728309631,0,0,36.5320358276367,0,8.99134731292725,0.282549679279327,0,0.218531832098961,0.511123239994049,0.778325319290161,75.4908599853516,2.96584677696228,0,2.63971590995789,0,0,0,0,0.205285400152206,10.0168828964233,
"18-Nov",0,-999,9.73893070220947,5.9220404624939,28.6624603271484,-999,2.01661205291748,14.957181930542,10.1170320510864,0,0.998695135116577,4.86800956726074,0,0,6.31148386001587,13.8801403045654,14.075138092041,11.0103759765625,3.02046537399292,0.247460186481476,0.684026539325714,9.11938667297363,2.93337154388428,25.579610824585,0,0,0,0,0.327663362026215,1.99206900596619,5.77997493743896,0.758015692234039,3.19492673873901,
"19-Nov",0,0,1.96690499782562,3.26879072189331,38.2629737854004,-999,0,0,-999,0,2.04310393333435,0,0,7.39489507675171,0,20.6475448608398,0,2.15020704269409,0,0,14.893500328064,0,0.983002424240112,58.1077308654785,5.9790506362915,0,0,0,19.5436553955078,0,0,1.15955555438995,2.98536276817322,
"20-Nov",0,-999,0.221138820052147,-999,0.342919170856476,-999,0.984668374061584,1.07070398330688,4.06787872314453,0,3.99830293655396,0,0,4.27143430709839,3.51322031021118,7.53777074813843,1.34849727153778,0,0,0,7.3706169128418,0,0.246423900127411,2.47844696044922,1.95277369022369,0,0,0,4.0211353302002,0,0.202214568853378,2.97677564620972,10.0874919891357,
"21-Nov",2.05037117004395,-999,0,0,0,-999,28.5168037414551,0,0,0,45.3687210083008,14.744800567627,0,7.95710945129395,21.4631595611572,4.80529260635376,0,115.237739562988,0,0.345695286989212,3.13751745223999,29.2336139678955,12.2318019866943,9.07109069824219,2.01444506645203,0,0,0,2.02325224876404,0,0,0,4.29951238632202,
"22-Nov",0,-999,20.6588478088379,14.7325000762939,26.3329582214355,-999,2.94050097465515,0,7.86232948303223,0,5.16719007492065,0.810846865177155,40.0850105285645,9.08971881866455,0.516288936138153,0.897317290306091,1.16855478286743,2.01551270484924,2.1664867401123,1.0941903591156,5.00555896759033,1.06333792209625,7.91362714767456,12.3949337005615,0,0,27.391206741333,0,0,0,0,0,0.390403658151627,
"23-Nov",0,-999,4.25036811828613,2.44865036010742,4.90629291534424,-999,3.29877018928528,0,0,0,0,-999,1.06851613521576,0,1.12214767932892,0,20.4928493499756,1.29857099056244,0,0,1.02061128616333,4.95359325408936,18.5801601409912,1.32445859909058,0,0,5.01137399673462,0,7.26737976074219,0,0.416568160057068,0,0,
"24-Nov",0,-999,5.17587471008301,0,0.523213684558868,-999,52.9413719177246,0,13.0680904388428,0,1.98528480529785,0,25.3041820526123,3.91245555877686,4.24953651428223,0,0,16.6704807281494,13.43869972229,0,0.202754899859428,4.24861001968384,1.10099923610687,0,0,0,0.708535671234131,9.0302906036377,11.1341562271118,0,0,0,0,
"25-Nov",0,0,3.05262660980225,7.94073295593262,0,-999,9.06583499908447,0,0,0,0,0.206448763608932,0,11.9760122299194,13.2593879699707,0,0,0.465961337089539,14.8908071517944,0,0,8.88900947570801,0,0,0,0,0,6.34954643249512,36.6443328857422,6.8467903137207,0.209059298038483,0,12.8604125976562,
"26-Nov",0,27.6863632202148,0,0,0.292461693286896,-999,25.7503643035889,0,0,0,1.53281271457672,0,0,14.939525604248,20.5890254974365,1.86807537078857,0.232891008257866,0.389692217111588,11.775107383728,0,5.03371906280518,0,0,0,0,0,0,0,0.40444141626358,0,15.9297790527344,0,16.8898983001709,
"27-Nov",2.04792308807373,6.03328943252563,0,8.9946403503418,3.05034065246582,-999,3.22826480865479,0,5.20276403427124,0,20.832914352417,0,0,0,30.8460540771484,1.2199079990387,0,0,9.21333599090576,0,0.339078366756439,0,0,0,0,0,7.91227197647095,0,12.9104356765747,0,0.324229449033737,0,8.83936405181885,
"28-Nov",0,2.02695631980896,0,1.1945995092392,8.85933876037598,-999,7.03847122192383,0,4.23106384277344,0,21.6032047271729,0,0,12.6356906890869,8.1058406829834,0,0,9.89660263061523,2.03435921669006,0,10.8847885131836,0,0,7.89449405670166,0,0,0.831610321998596,0,0.447846353054047,3.96653032302856,0.26263016462326,0.58564168214798,8.07046222686768,
"29-Nov",0.317002803087234,-999,0,27.6974143981934,21.6599807739258,-999,1.25068306922913,4.49277925491333,0,0,27.5197410583496,0,0,34.1463394165039,1.59523618221283,0,0,0,0,0.645904362201691,0.972906649112701,7.83890628814697,0,1.12037229537964,0,0,0,0,0.405365586280823,4.95973682403564,43.7453498840332,0,48.5890121459961,
"30-Nov",0,-999,7.86161279678345,21.0426406860352,6.85228633880615,-999,1.43708992004395,0,0,0,3.95509386062622,12.8475580215454,0,0,8.17939853668213,0.46350884437561,52.044017791748,0,0,0,0,4.99778032302856,0,19.5198593139648,0.54874312877655,0,3.90655040740967,0,0.996677279472351,0,1.23279869556427,38.2547988891602,7.15601778030396,
"1-Dec",0,0.406353920698166,18.8939628601074,3.00419139862061,0,-999,8.06295967102051,0,0,0,0,-999,0,0,0,0,0,0,0,0,3.96523761749268,2.98481416702271,0,2.49503445625305,0.998073279857635,0,2.18030714988708,0,45.9203338623047,11.5949096679688,3.05179762840271,6.17604398727417,0.513755798339844,
"2-Dec",0,-999,6.87257146835327,4.59067010879517,0,-999,2.74864816665649,0,0.74933248758316,0,0.583902895450592,4.22256422042847,0,1.78133034706116,13.0659923553467,0,0,0,0,0,2.02665758132935,0,0,0.465790033340454,1.98578071594238,0,2.99320292472839,0,5.88257217407227,24.6921043395996,0,0,4.06723833084106,
"3-Dec",0,0,4.97490072250366,0,17.661657333374,-999,14.0925521850586,0,0,0.953893303871155,7.81322002410889,0,0,0,7.1085524559021,0,0.216804042458534,0.274602204561234,0,12.8771314620972,0,1.95860862731934,0,0,0,0,8.03888320922852,0,2.24390316009521,2.01898288726807,0,3.93547177314758,0,
"4-Dec",1.96267759799957,-999,2.2834677696228,0,8.97813510894775,-999,0.423542886972427,8.031813621521,0.43309822678566,1.87059020996094,0,0.364414572715759,2.20425534248352,0,7.08267688751221,0,0,0,0,0.424296915531158,11.7689762115479,0,0,0.209765374660492,0,0,1.95067667961121,0,0,0,1.97684621810913,0,0,
"5-Dec",32.3380088806152,-999,0,0.209903433918953,0.382821500301361,-999,0.365376681089401,0,0,1.97570383548737,2.04291343688965,12.6666021347046,0,0,8.83004283905029,0.57728385925293,6.93103885650635,0,0,0,0.333625555038452,0,0,0,0,0,0,0,0,0,0,0,0,
"6-Dec",5.3013391494751,0,0,4.92405986785889,0,-999,-999,0,0,0.513089179992676,6.94700193405151,26.0311489105225,0,0.360596030950546,2.09517502784729,1.47687244415283,6.11747741699219,0,0,0,0,10.2316293716431,0,0,8.82936191558838,0,0,0,0,2.9660005569458,0,0,0,
"7-Dec",20.1707763671875,0,4.90110969543457,2.48774027824402,0,-999,-999,0,0.702391862869263,18.6055011749268,14.1709957122803,0,0,0,2.24465012550354,-999,0,2.93453216552734,0,0,0,19.941577911377,0,0,1.05953800678253,0,2.04161524772644,0,5.85536527633667,3.95459055900574,0,1.15050888061523,1.97058403491974,
"8-Dec",5.86638450622559,0.203832909464836,0,11.8175830841064,0,-999,0,25.0618114471436,0,0,0,2.76075220108032,4.87428569793701,0,0.20196421444416,1.05701732635498,0.32913339138031,0,0,1.063481092453,7.23569059371948,6.05999374389648,0,0,0,0,0.620486319065094,0,0,0,0,3.93005919456482,0,
"9-Dec",0.21677802503109,0.236120641231537,0,0.33531129360199,0,-999,4.06066799163818,1.08464789390564,1.23712646961212,0,7.79991483688354,4.25519514083862,0.243337839841843,0,2.09703516960144,0.570813596248627,0,1.02580785751343,0,6.21487426757812,42.562614440918,0,0,0,0,0,0,0,0,0,0,2.93355250358582,0,
"10-Dec",1.43008375167847,2.96171736717224,2.97094035148621,2.17063784599304,0,-999,1.24302423000336,0,2.09787797927856,17.7194976806641,0,0,0,0,0,0.973370015621185,0,0,0,34.3143653869629,0.486493200063705,0,0,0,0.424587160348892,0,0.299400717020035,0,0,0,9.88092231750488,0,0,
"11-Dec",4.98748588562012,10.8936309814453,0.239952683448792,8.12996292114258,0,-999,1.07921326160431,-999,13.000862121582,14.6872901916504,0,4.17008638381958,0,0,0,0,0,0,6.85904026031494,0,18.6262397766113,0.427263855934143,0.307934373617172,0,0,0,0,12.6784000396729,0,0,42.3119239807129,0,0,
"12-Dec",0,15.500657081604,0,14.6361246109009,0,-999,0.298748344182968,-999,3.1124107837677,5.22702360153198,0,0,2.76576280593872,0,5.00424861907959,0,0,0,14.7721252441406,0,0,0,0,0,0,0,0,0,0,0,27.9829044342041,0.424344718456268,0.582405805587769,
"13-Dec",0,1.83460760116577,0,0,0,-999,0.304719984531403,-999,0,18.0047264099121,0.43902051448822,0,3.97211408615112,0,1.96555304527283,0,0,0,0,0,0,0,0,17.9860649108887,0,0,0.314578145742416,0,0,0.644783616065979,0.323708117008209,0,13.8272609710693,
"14-Dec",0,0,3.90844511985779,10.8853406906128,0,-999,2.10360074043274,6.11889839172363,0,1.1411657333374,1.05583989620209,0,19.840051651001,0,0,0,0,0,8.21364974975586,2.07318758964539,0,1.00624144077301,0,0,0,0,0,0,0,4.94826793670654,1.04366767406464,0,1.71299159526825,
"15-Dec",0,0,0,0,0,-999,4.86453342437744,4.67202806472778,0,0,3.80649590492249,0,0,0,0.32300278544426,0.97770482301712,0,0,0,0,0,0,0,0,0,0,0.303488254547119,0,0,0,0,0,11.1294937133789,
"16-Dec",0,0,0,0,0,-999,0,9.8215856552124,0,1.15715897083282,0,1.08981537818909,1.33732545375824,0,0.955872535705566,0,0,98.5477752685547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08437132835388,
"17-Dec",0,0,0,0.307288199663162,0,-999,0,0,0,26.9627857208252,0,0,18.7471828460693,0,10.5377464294434,0,0,1.34262216091156,0,0,0,0,0,0,0,0,0,0,4.05765867233276,20.0522689819336,0,0,0,
"18-Dec",0,0,0,0,0,-999,0.323074102401733,0.243915230035782,0,6.87312889099121,-999,0,17.9003314971924,0,20.549144744873,0,5.27120971679688,0,0,0,0,0,0,0,0,0,0,0,0.302387058734894,41.2285423278809,0,0,2.31698608398438,
"19-Dec",0,0,-999,0,0,-999,0,0,0,0,0,0,0,0,1.51757752895355,0,0.705752313137054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480388581752777,1.95360600948334,
"20-Dec",0,0,-999,0,0,-999,0,0,0,0,0,0,0,0,0,1.29533171653748,0,0,0,14.0261135101318,0,0,0,0,0,0,0,0,0,0,0,0,0.690358400344849,
"21-Dec",0,1.00240349769592,0,0,0,-999,0,0,1.47459280490875,0,0,0,0,0,0,0,5.98013782501221,0,0,0.307507753372192,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Dec",0,0,0,0,0,-999,0,0,9.86315536499023,0,0,0,0,0,1.99905502796173,0,0,0,0,0,0,0,0,45.7829666137695,0,0,0.33209428191185,0,0,5.38047885894775,0,0.616191923618317,0,
"23-Dec",0,0,0.333707273006439,1.94747233390808,0,-999,0,0,3.26252031326294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48798477649689,0,0,6.4065318107605,0,0,0,0,0,0,
"24-Dec",0,0,0,0,0,-999,0,0,15.755428314209,0,0,0.214933976531029,0,0,9.46478939056396,0,0.20178410410881,0,0,0.75493049621582,0,0.486632466316223,0,1.01534509658813,0,0,0.77093118429184,0,0,0.234152182936668,0,0,14.6932678222656,
"25-Dec",22.9331092834473,0,0,0,0,-999,0,0,0,0,0,0,0,0,22.8211975097656,0,0,0,0,5.16691589355469,0,0,0,59.1459083557129,0,0,0.279050350189209,0,0,0.806086838245392,0,0,0,
"26-Dec",9.89740085601807,0,0,0,0,-999,0,0,0,0,2.08860373497009,0,0,0,12.0496387481689,0,0,0,0,0,0,0,0,1.34998977184296,1.00948679447174,0,0.274078637361526,0,0.201089829206467,11.8030757904053,0,0,2.18374037742615,
"27-Dec",0,0,0,0,0,-999,0.298142194747925,0,0,0,0,0,0,0,3.18547630310059,0,0,0.568996489048004,0,6.49170398712158,0,0,0,19.0593872070312,10.5495138168335,0,1.2318354845047,0.987296760082245,2.94302344322205,2.02718544006348,0,0,0.644588112831116,
"28-Dec",23.2583179473877,0,0,0,0,-999,23.4609146118164,0,0,0.232729703187943,0.491267681121826,0,0,3.00931406021118,10.9920854568481,0,0,0,0,0,0,0,0,3.97044467926025,13.9603052139282,0,0.269619673490524,1.97912740707397,0,3.45932531356812,0,0,0,
"29-Dec",0.487044245004654,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227165535092354,0,0.570544838905334,0,65.571044921875,0,0,0,0,0,0,0,0,0,
"30-Dec",0,0,0,0,0,-999,0.322666704654694,0,0,0,0,0,0,0.972906649112701,0.247296243906021,0,0,0,0,0,0,0,0,72.1693267822266,0,0,0,0,0,0,0,0,0,
"31-Dec",0,0,0,0,0,-999,4.39170694351196,5.89183855056763,0,-999,0,0,0,0,-999,0,0,0,0,0,-999,0,1.07467186450958,6.95108032226562,0.976001977920532,0,0,0,0,0.244522839784622,0,0,0,
