"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"23-Jun",10.561767578125,0,0,0,0,22.4794406890869,0,0,0,0,0,12.8214740753174,0,22.372802734375,0,4.04933881759644,0,0,0,0,0,0,20.9677028656006,0,8.29473781585693,10.4938831329346,0,0,6.34130191802979,0,13.4906091690063,0,0,0,0,
"24-Jun",10.561767578125,0,13.4881458282471,0,0,22.4794406890869,0,6.51115036010742,0,0,0,0,0,0,0,0,21.4941387176514,0,0,0,0,17.9866275787354,6.98923444747925,0,8.29473781585693,15.7408256530762,0,0,0,0,0,0,10.0144004821777,0,22.408130645752,
"25-Jun",14.0823574066162,0,13.4881458282471,0,6.87660551071167,0,0,0,0,0,0,0,25.586576461792,14.9152021408081,0,12.1480169296265,0,8.0382022857666,0,0,0,34.2602424621582,0,0,8.29473781585693,5.24694156646729,0,0,6.34130191802979,8.46248340606689,3.37265229225159,0,20.0288009643555,0,7.46937704086304,
"26-Jun",0,0,21.1482124328613,0,25.2389755249023,14.8630352020264,0,0,5.14903974533081,0,0,0,4.86329221725464,0,8.41667366027832,0,0,18.0609092712402,0,0,0,45.6531295776367,0,0,16.9136638641357,17.4198398590088,0,7.59732627868652,6.36925745010376,8.54355621337891,0,0,19.7380123138428,0,0,
"27-Jun",0,0,42.2964248657227,0,0,0,0,0,5.14903974533081,7.44645547866821,0,0,0,7.75054454803467,9.61905574798584,0,0,18.0609092712402,0,0,0,11.4132823944092,0,0,16.9136638641357,0,0,0,12.7385149002075,8.54355621337891,0,0,0,0,0,
"28-Jun",0,0,10.5741062164307,0,0,0,0,0,11.7692346572876,7.44645547866821,6.2885308265686,0,9.72658443450928,26.5732975006104,12.6250104904175,0,31.5639362335205,18.0609092712402,0,0,0,11.4132823944092,0,0,0,23.2264518737793,0,0,12.7385149002075,8.54355621337891,11.8375883102417,0,0,0,0,
"29-Jun",45.6696243286133,0,21.1482124328613,0,0,0,0,0,15.4471197128296,37.2322769165039,12.5770616531372,0,0,7.75054454803467,8.41667366027832,0,0,12.0406055450439,0,21.1913261413574,0,11.4132823944092,0,0,8.45683193206787,11.6132259368896,18.1809864044189,0,6.36925745010376,0,0,0,0,0,0,
"30-Jun",11.4174060821533,0,0,0,0,0,0,13.8348712921143,10.2980794906616,22.3393650054932,6.2885308265686,0,0,17.7155323028564,12.6250104904175,0,0,6.02030277252197,0,14.1275520324707,13.8081512451172,0,0,0,0,11.6132259368896,18.1809864044189,15.194652557373,0,0,0,5.26464176177979,4.93450307846069,0,0,
"1-Jul",0,0,0,0,0,0,19.4618511199951,0,0,14.939679145813,0,0,0,70.5065689086914,6.18877792358398,0,0,0,0,33.7292671203613,51.7961769104004,0,7.74455499649048,0,11.9648895263672,12.3654890060425,0,19.5647392272949,0,0,0,18.0937194824219,0,0,0,
"2-Jul",0,0,0,10.0474643707275,0,0,19.4618511199951,0,12.3823804855347,44.819034576416,0,0,0,0,0,0,0,29.0924530029297,0,25.2969512939453,72.5146560668945,0,23.2336654663086,0,35.8946685791016,24.730978012085,11.9032335281372,0,0,11.9937868118286,0,18.0937194824219,33.2367401123047,0,0,
"3-Jul",0,0,0,27.6519985198975,0,0,0,23.1233711242676,0,14.939679145813,0,0,24.8431835174561,0,0,0,8.44457149505615,12.7279481887817,0,25.2969512939453,10.3592357635498,0,0,0,41.0224761962891,24.730978012085,0,19.5647392272949,25.5554656982422,59.968936920166,0,18.0937194824219,83.0918502807617,0,0,
"4-Jul",0,0,0,10.9062223434448,0,0,0,0,0,0,0,0,33.1242446899414,35.2532844543457,0,0,0,12.7279481887817,0,0,0,0,30.9782199859619,7.04647541046143,35.8946685791016,0,0,0,17.0369777679443,35.9813613891602,0,24.1249599456787,49.8551063537598,0,0,
"5-Jul",0,0,0,12.5378618240356,0,0,0,0,0,0,0,0,16.5621223449707,35.2532844543457,0,0,0,0,0,0,0,0,30.9782199859619,24.1593456268311,0,12.3654890060425,0,0,25.5554656982422,11.9937868118286,14.3117427825928,12.0624799728394,0,0,0,
"6-Jul",0,0,0,28.9955635070801,0,0,0,0,7.95117950439453,0,0,0,0,0,5.2599401473999,0,16.3185424804688,0,25.025915145874,28.3323307037354,0,0,0,10.8254137039185,9.73052406311035,0,0,18.3163471221924,22.0957107543945,0,14.2105360031128,0,0,0,0,
"7-Jul",18.8223056793213,0,0,0,0,0,0,0,7.95117950439453,0,0,0,20.2219104766846,0,0,9.66804695129395,2.25083374977112,0,19.0673675537109,28.3323307037354,0,0,0,0,0,0,110.408424377441,0,11.0478553771973,11.9664039611816,14.2105360031128,0,7.32322072982788,0,0,
"8-Jul",43.0224113464355,0,0,0,0,20.7019748687744,0,0,0,0,0,0,20.2219104766846,0,5.2599401473999,0,0,0,0,28.3323307037354,13.6241788864136,0,0,0,14.5957860946655,0,18.401403427124,0,22.0957107543945,0,42.6316070556641,0,14.6464414596558,0,0,
"9-Jul",0,6.61884784698486,0,0,0,0,0,16.0859336853027,0,0,6.51858139038086,0,0,0,5.2599401473999,9.66804695129395,2.35565185546875,0,0,28.3323307037354,13.6241788864136,0,0,0,11.1205997467041,0,55.2042121887207,0,33.1435661315918,0,14.2105360031128,26.0243968963623,0,0,0,
"10-Jul",0,19.8565425872803,16.8788452148438,0,0,0,0,0,0,0,0,0,0,9.40805530548096,15.7798204421997,29.0041427612305,0,19.8556880950928,0,0,68.1208877563477,0,0,0,14.5957860946655,0,0,54.9490432739258,0,0,0,26.0243968963623,0,0,0,
"11-Jul",0,66.5760803222656,19.1855735778809,0,23.3286666870117,0,0,41.3548202514648,0,0,29.4293003082275,0,7.68418264389038,12.4155788421631,19.4072456359863,15.5975322723389,0,38.1902770996094,0,22.1652660369873,0,0,0,0,20.1582736968994,0,0,0,0,0,0,0,18.8086395263672,7.99140977859497,20.0689353942871,
"12-Jul",0,33.2880401611328,19.1855735778809,0,0,0,0,13.7849397659302,0,0,19.6195335388184,0,0,31.0389442443848,22.1797122955322,0,0,0,0,22.1652660369873,0,0,0,0,0,0,0,0,0,0,0,0,37.6172790527344,15.9828195571899,0,
"13-Jul",0,0,9.59278678894043,0,0,0,37.5974159240723,41.3548202514648,0,0,9.80976676940918,28.9736099243164,7.68418264389038,6.20778942108154,9.70362281799316,7.79876613616943,0,0,0,44.3305320739746,0,0,0,0,0,0,0,0,18.1082897186279,0,37.5860633850098,0,28.2129573822021,23.9742298126221,0,
"14-Jul",23.9140453338623,0,0,0,0,27.8502082824707,0,0,0,0,9.80976676940918,4.82893466949463,23.0525455474854,6.20778942108154,0,15.5975322723389,0,9.54756927490234,15.5129528045654,11.0826330184937,0,0,13.3573446273804,0,10.0791368484497,0,0,0,9.05414485931396,0,28.1895484924316,0,0,15.9828195571899,0,
"15-Jul",0,0,28.7783603668213,0,11.6643333435059,27.8502082824707,0,0,0,8.18330955505371,9.80976676940918,4.82893466949463,23.0525455474854,6.20778942108154,9.70362281799316,23.396297454834,0,0,10.341968536377,0,0,0,26.7146892547607,0,23.038028717041,0,0,0,27.1624355316162,16.4968166351318,37.5860633850098,0,28.2129573822021,31.9656391143799,0,
"16-Jul",0,0,16.0172595977783,0,0,18.5307083129883,0,0,13.7157602310181,53.529052734375,0,0,113.507286071777,0,0,35.3605804443359,0,0,12.5401449203491,0,0,0,0,51.4958152770996,0,0,0,0,38.4559516906738,6.86563920974731,15.0434865951538,0,19.0069923400879,51.3205833435059,0,
"17-Jul",0,0,16.0172595977783,0,0,28.237268447876,0,0,0,0,22.0992393493652,9.28616714477539,94.5893936157227,54.5974578857422,0,44.2007217407227,0,13.8834419250488,12.5401449203491,18.1606616973877,0,8.56181716918945,0,25.7479076385498,0,0,0,0,12.8186511993408,0,5.01449537277222,0,9.50349617004395,25.6602916717529,0,
"18-Jul",56.2808723449707,0,32.0345191955566,0,0,12.3538036346436,0,38.3551445007324,0,0,0,9.28616714477539,0,90.9957580566406,44.7302284240723,17.680290222168,0,0,25.0802898406982,27.2409896850586,0,17.1236343383789,0,0,0,26.1684341430664,0,0,0,6.86563920974731,10.0289907455444,0,38.0139846801758,38.4904403686523,20.3269596099854,
"19-Jul",0,35.2153358459473,48.0517768859863,37.7457656860352,0,12.3538036346436,0,38.3551445007324,0,0,0,9.28616714477539,0,0,9.7847375869751,35.3605804443359,0,0,6.27007246017456,0,31.4953536987305,34.2472686767578,0,0,0,0,0,0,0,0,10.0289907455444,0,19.0069923400879,0,71.1443557739258,
"20-Jul",42.2106552124023,28.172269821167,32.0345191955566,0,0,0,0,0,0,0,11.0496196746826,0,0,0,11.1825571060181,0,0,0,0,72.6426467895508,9.18614482879639,8.56181716918945,34.3781509399414,0,0,0,0,0,12.8186511993408,13.7312784194946,0,3.99359607696533,38.0139846801758,0,60.9808769226074,
"21-Jul",27.7292499542236,27.5520725250244,0,0,0,12.4548063278198,0,21.960916519165,0,0,0,0,0,0,0,13.6614980697632,0,0,35.5282020568848,31.4080276489258,0,0,0,0,0,32.2055168151855,0,0,52.7674789428711,32.6754035949707,20.2969722747803,3.79157900810242,0,0,15.0298728942871,
"22-Jul",9.24308300018311,9.18402481079102,0,0,25.2034645080566,31.1370143890381,0,0,9.71163368225098,13.8710441589355,0,0,0,19.3151741027832,0,0,0,0,35.5282020568848,0,0,0,0,0,0,10.7351722717285,0,0,105.534957885742,0,27.0626316070557,18.9578952789307,15.7475118637085,22.795389175415,15.0298728942871,
"23-Jul",36.9723320007324,9.18402481079102,0,0,50.4069290161133,43.5918235778809,0,0,9.71163368225098,20.8065662384033,0,0,0,0,25.7291698455811,40.9844932556152,0,0,35.5282020568848,0,0,0,36.7223815917969,0,0,0,0,0,35.1783180236816,0,20.2969722747803,11.3747367858887,23.6212711334229,22.795389175415,5.00995779037476,
"24-Jul",0,0,0,6.78693389892578,0,28.4681301116943,0,0,0,13.8710441589355,42.1363792419434,0,0,0,51.4583396911621,40.9844932556152,3.2114884853363,0,35.5282020568848,0,11.5736703872681,0,0,14.5404901504517,10.2359800338745,0,4.89445638656616,9.99299621582031,0,16.3377017974854,13.5313158035278,0,39.3687782287598,0,20.039831161499,
"25-Jul",0,9.18402481079102,12.054539680481,8.07244300842285,0,24.9096126556396,0,0,0,20.8065662384033,73.7386627197266,0,0,0,112.56510925293,40.9844932556152,12.8459539413452,0,0,0,0,0,0,19.3873176574707,10.2359800338745,0,14.6833686828613,4.99649810791016,0,32.6754035949707,0,0,23.6212711334229,0,40.079662322998,
"26-Jul",0,0,0,0,0,42.4330978393555,0,15.2102155685425,0,0,54.9458770751953,0,0,0,0,52.7491836547852,39.7044982910156,0,0,0,0,0,0,35.1303825378418,28.2011470794678,8.83419322967529,12.5875625610352,9.13787364959717,0,31.3202056884766,5.77533388137817,0,15.4956665039062,0,97.7308502197266,
"27-Jul",0,0,0,0,0,99.0105667114258,0,0,0,0,0,36.5055809020996,0,0,0,63.2990264892578,0,0,0,0,0,0,99.0798034667969,23.4202537536621,56.4022941589355,0,0,18.2757472991943,0,0,0,13.0338726043701,15.4956665039062,0,24.4327125549316,
"28-Jul",7.11889219284058,0,0,8.42973136901855,0,42.4330978393555,0,0,0,0,36.6305847167969,0,35.257942199707,0,0,0,0,18.9343509674072,12.0990257263184,0,0,0,24.7699508666992,30.1117534637451,37.6015281677246,35.3367729187012,0,9.13787364959717,6.64893674850464,0,8.66300106048584,45.6185569763184,38.7391662597656,52.7308006286621,36.6490669250488,
"29-Jul",0,0,0,0,0,0,0,0,0,0,18.3152923583984,18.2527904510498,35.257942199707,0,27.5354404449463,0,13.2348327636719,28.4015254974365,4.03300809860229,0,0,0,0,35.1303825378418,0,8.83419322967529,0,45.6893653869629,0,0,8.66300106048584,39.101619720459,23.2434997558594,10.546160697937,12.2163562774658,
"30-Jul",0,16.0750141143799,0,0,11.2611436843872,0,0,26.0746555328369,0,0,73.2611694335938,0,0,8.89176464080811,0,0,52.9393310546875,21.6392593383789,16.1320323944092,0,0,0,0,43.9129753112793,0,0,12.5875625610352,9.13787364959717,0,39.1502571105957,8.66300106048584,26.0677452087402,0,10.546160697937,0,
"31-Jul",0,0,13.6006050109863,0,56.3057174682617,0,0,0,0,0,0,0,23.5052947998047,0,0,0,66.1741638183594,28.4015254974365,4.03300809860229,0,0,0,0,43.9129753112793,28.2011470794678,26.5025787353516,0,0,0,39.1502571105957,2.88766694068909,6.51693630218506,38.7391662597656,0,0,
"1-Aug",0,0,73.1746139526367,0,0,0,0,0,0,0,0,0,6.31512022018433,40.0709762573242,0,0,56.6939086914062,0,0,0,0,16.2381267547607,0,0,95.8770065307617,16.3614311218262,0,15.3936471939087,0,26.5413761138916,0,0,65.8179244995117,0,0,
"2-Aug",0,0,0,0,35.5877418518066,0,0,0,0,0,0,24.9353160858154,25.2604808807373,20.0354881286621,0,0,45.3551254272461,26.9329490661621,8.65797138214111,0,0,8.11906337738037,0,7.19164323806763,0,0,23.9187355041504,8.7963695526123,0,0,0,0,26.3271675109863,0,0,
"3-Aug",0,0,14.6349220275879,73.9368057250977,11.8625812530518,0,0,22.6500587463379,0,27.6619606018066,0,24.9353160858154,25.2604808807373,0,0,0,0,0,0,0,4.24830007553101,20.2976570129395,0,21.57493019104,0,0,31.8916473388672,7.69682359695435,0,0,39.9662437438965,0,0,0,0,
"4-Aug",6.14889764785767,0,0,129.355484008789,0,0,0,45.3001174926758,0,0,44.8171730041504,24.9353160858154,44.2058448791504,20.0354881286621,0,11.193431854248,0,0,0,0,4.24830007553101,8.11906337738037,0,14.3832864761353,0,40.9035797119141,23.9187355041504,15.3936471939087,0,0,0,0,0,26.3358612060547,41.0964164733887,
"5-Aug",24.5955905914307,0,14.6349220275879,24.2386054992676,0,0,5.88170909881592,28.312572479248,0,13.8309803009033,0,0,31.5755996704102,30.0532302856445,0,22.3868637084961,0,0,0,0,4.24830007553101,4.05953168869019,0,50.3415031433105,0,16.3614311218262,15.9458236694336,26.3891086578369,0,0,0,0,0,26.3358612060547,0,
"6-Aug",10.4869298934937,0,0,0,0,36.2337341308594,9.14426326751709,0,10.3527488708496,0,0,0,25.3143215179443,13.4320096969604,0,0,12.707691192627,0,0,0,21.9940910339355,0,14.8500699996948,51.7872314453125,0,0,0,17.882963180542,0,43.7276153564453,0,0,5.44762897491455,39.9267997741699,0,
"7-Aug",0,0,18.5031776428223,0,0,11.0050010681152,0,0,20.7054977416992,0,0,10.8301248550415,0,0,0,27.5461845397949,38.1230735778809,18.6733627319336,0,0,21.9940910339355,0,12.9938116073608,0,0,15.6056127548218,61.0480804443359,0,0,57.3924942016602,13.8811225891113,0,0,0,0,
"8-Aug",10.3760404586792,0,0,2.46689248085022,23.1622562408447,26.6081886291504,0,0,20.7054977416992,24.5089817047119,0,0,0,0,0,0,0,6.22445392608643,5.28851222991943,0,7.33136320114136,21.6340885162354,0,0,0,46.8168411254883,45.786060333252,0,0,0,48.5839309692383,33.453483581543,10.8952579498291,0,10.9669418334961,
"9-Aug",28.720251083374,21.0333347320557,0,10.3191003799438,46.3245124816895,10.9743461608887,0,0,10.3527488708496,0,0,0,0,0,0,0,0,6.22445392608643,15.865535736084,3.77052712440491,7.33136320114136,14.4227256774902,12.9938116073608,0,0,31.2112255096436,0,0,0,0,41.643367767334,0,21.7905158996582,0,0,
"10-Aug",46.5258483886719,42.0666694641113,18.5031776428223,45.9238510131836,0,13.763916015625,0,0,0,0,0,10.8301248550415,0,0,6.08659219741821,0,0,12.4489078521729,15.865535736084,13.1968441009521,7.33136320114136,0,0,34.5248184204102,0,46.8168411254883,0,11.9219751358032,0,0,6.94056129455566,25.0901126861572,10.8952579498291,6.65446662902832,0,
"11-Aug",0,66.1305465698242,25.0538558959961,9.31433296203613,0,0,10.6572074890137,0,0,7.45356464385986,0,0,0,0,0,0,0,29.1118106842041,10.1713037490845,40.4833297729492,7.3892936706543,0,0,23.0279064178467,0,20.6964511871338,0,44.5092239379883,0,0,0,20.8704071044922,0,0,10.5664644241333,
"12-Aug",0,0,16.7025699615479,5.86089038848877,0,10.7973537445068,5.32860374450684,0,0,0,0,0,0,0,0,0,0,14.5559053421021,0,24.2899951934814,3.23281574249268,0,0,11.6456108093262,0,0,0,11.1273059844971,24.8139591217041,6.60445404052734,0,31.3056087493896,7.94129467010498,0,5.28323221206665,
"13-Aug",0,22.043514251709,8.35128498077393,0,12.1643495559692,26.99338722229,0,0,0,0,0,0,0,0,0,6.71455240249634,0,0,0,7.08458232879639,6.46563148498535,0,0,34.5418586730957,0,10.3482255935669,0,0,12.4069795608521,19.813362121582,10.7577743530273,52.1760139465332,23.8238830566406,0,5.28323221206665,
"14-Aug",0,11.0217571258545,16.7025699615479,12.6183462142944,12.1643495559692,21.5947074890137,0,0,7.33451366424561,7.45356464385986,0,6.32072019577026,0,0,0,0,0,0,0,0,11.0839414596558,3.4423611164093,0,13.1588039398193,0,82.7858047485352,0,0,0,6.60445404052734,10.7577743530273,0,0,0,0,
"15-Aug",32.1744728088379,0,25.0538558959961,24.6223812103271,0,43.1894149780273,15.9858112335205,0,0,22.3606948852539,23.7180995941162,25.2828807830811,0,0,0,0,0,0,0,0,9.69844818115234,0,0,69.0837173461914,0.985476613044739,31.0446739196777,0,0,0,6.60445404052734,0,0,0,0,0,
"16-Aug",101.353492736816,48.9391403198242,0,6.3229513168335,7.14067268371582,26.4473667144775,14.6593341827393,0,0,37.8402328491211,0,27.3700942993164,18.80344581604,0,0,0,0,0,0,0,23.0976715087891,0,0,9.1821174621582,0,0,0,0,0,0,0,0,0,0,0,
"17-Aug",0,32.626091003418,0,0,7.14067268371582,0,14.6593341827393,0,0,18.9201164245605,0,10.948037147522,0,0,0,0,0,0,17.909839630127,0,0,0,0,0,0,12.7364139556885,0,0,0,0,0,0,0,0,4.52387094497681,
"18-Aug",0,0,0,15.9830169677734,14.2813453674316,0,21.9890022277832,20.1739597320557,0,0,0,10.948037147522,0,43.4395217895508,0,0,0,0,0,0,0,4.14086151123047,0,0,0,76.4184875488281,0,0,0,19.4386329650879,0,0,0,0,5.17013883590698,
"19-Aug",0,0,31.6351051330566,34.9518737792969,0,0,14.6593341827393,20.1739597320557,19.4714946746826,18.9201164245605,0,0,0,86.8790435791016,11.2046756744385,7.02159547805786,0,0,0,0,0,0,0,0,8.06782150268555,50.9456558227539,0,0,0,9.71931648254395,5.47513580322266,13.4001541137695,6.75677537918091,0,0,
"20-Aug",0,0,52.7251777648926,6.32295227050781,0,0,0,20.1739597320557,0,9.46005821228027,34.2963066101074,5.47401857376099,0,0,0,35.1079750061035,0,0,0,8.31908321380615,0,0,0,0,0,12.7364139556885,15.8973474502563,0,0,19.4386329650879,10.9502716064453,13.4001541137695,15.2459678649902,0,0,
"21-Aug",0,0,0,6.95941305160522,0,0,14.3627882003784,7.40488958358765,7.20081090927124,0,0,4.52417421340942,0,6.74280834197998,3.03409242630005,67.5014038085938,0,0,0,5.42824506759644,0,0,0,0,0,0,42.3376770019531,0,0,5.14871883392334,0,23.294017791748,4.2223334312439,0,0,
